[Saturday/June 08/06/2024 19:40:24] /home/mha/Videos/Udemy - React - The Complete Guide 2023 (incl. React Router & Redux) 2023-11/02 - JavaScript Refresher/001 Module Introduction.mp4 | length=109.952 | time=1.9716666666667
[Tuesday/June 11/06/2024 16:12:38] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-tar.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:39] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-tarz.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:40] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-tgif.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:41] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-theme.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:42] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-trash.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:43] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-troff-man.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:44] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-tzo.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:45] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-wmf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:46] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-x509-ca-cert.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:47] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-x509-user-cert.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:48] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-xliff.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:49] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-xpinstall.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:50] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-xz-compressed-tar.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:51] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-xz-pkg.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:52] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-zerosize.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:54] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-zip-compressed-fb2.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:55] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-x-zoo.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:56] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-xhtml+xml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:57] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-xmind.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:58] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-xml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:12:59] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-xsd.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:00] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-xslt+xml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:01] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/application-zip.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:02] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-ac3.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:03] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-flac.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:04] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-midi.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:05] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-mp2.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:06] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-mp3.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:07] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-mp4.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:08] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-prs.sid.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:09] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-vn.rn-realmedia.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:10] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-vnd.rn-realvideo.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:11] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-x-adpcm.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:12] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-x-aiff.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:13] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-x-flac+ogg.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:14] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-x-flac.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:15] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-x-generic.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:16] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-x-monkey.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:17] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-x-mp2.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:18] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-x-mpeg.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:19] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-x-speex+ogg.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:20] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audio-x-wav.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:21] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/audiobook.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:22] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/encrypted.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:23] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/font-otf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:24] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/font-ttf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:25] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/fonts-package.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:26] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-bmp.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:27] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-gif.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:28] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-ico.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:29] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-jpeg.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:30] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-jpeg2000.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:31] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-png.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:32] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-svg+xml-compressed.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:33] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-svg+xml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:34] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-tiff.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:35] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-vnd.dgn.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:36] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-vnd.djvu.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:37] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-vnd.dwg.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:38] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-vnd.microsoft.icon.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:39] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-adobe-dng.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:40] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-compressed-xcf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:41] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-emf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:42] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-eps.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:43] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-generic.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:44] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-ico.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:45] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-icon.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:46] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-krita.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:47] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-portable-bitmap.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:49] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-psd.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:50] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-psdimage-x-psd.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:51] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-svg+xml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:52] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-tga.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:53] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-vnd.trolltech.qpicture.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:54] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-win-bitmap.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:55] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-win-bmp.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:56] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-wmf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:57] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-xcf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:58] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/image-x-xfig.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:13:59] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-database.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:00] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-drawing-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:01] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-drawing.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:02] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-extension.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:03] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-formula.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:04] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-master-document.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:05] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-database.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:06] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-drawing-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:07] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-drawing.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:08] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-formula.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:09] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-master-document.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:10] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-presentation-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:11] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-presentation.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:12] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-spreadsheet-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:13] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-spreadsheet.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:14] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-text-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:15] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-text.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:16] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-oasis-web-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:17] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-presentation-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:18] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-presentation.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:19] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-spreadsheet-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:20] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-spreadsheet.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:21] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-text-template.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:22] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/libreoffice-text.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:23] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/message-news.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:24] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/message-partial.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:25] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/message-rfc822.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:26] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/message-x-gnu-rmail.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:27] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/message.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:28] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/none.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:29] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/odf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:30] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/package-x-generic.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:31] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/podcast.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:32] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-calendar.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:33] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-csharp.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:34] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-css.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:35] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-csv.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:36] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-directory.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:38] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-dockerfile.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:39] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-enriched.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:40] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-html.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:41] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-markdown.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:42] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-mathml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:43] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-plain.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:44] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-rdf+xml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:45] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-rdf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:46] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-rtf.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:47] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-rust.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:48] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-sgml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:49] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-troff.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:50] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-vcalendar.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:51] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-vnd.abc.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:52] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-vnd.trolltech.linguist.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:53] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-vnd.wap.wml.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:54] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-wiki.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:55] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-adasrc.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:56] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-apport.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:57] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-authors.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:58] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-bibtex.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:14:59] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-c++hdr.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:15:00] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-c++src.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:15:01] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-changelog.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:15:02] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-chdr.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:15:03] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-cmake.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:15:04] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-copying.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:15:05] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-credits.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:15:06] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-csharp.svg | length=0 | time=0
[Tuesday/June 11/06/2024 16:15:07] /home/mha/.local/share/icons/PlasmaXDark/22x22@2x/mimetypes/text-x-csrc.svg | length=0 | time=0
